support,itemsets
0.0029088594590973046,"frozenset({'help', 'risk', 'slow', 'case', 'self-report'})"
0.0029088594590973046,"frozenset({'help', 'risk', 'case', 'self-report', 'sooner'})"
0.0029088594590973046,"frozenset({'help', 'risk', 'spread', 'case', 'self-report'})"
0.0028865265649775556,"frozenset({'help', 'risk', 'symptom', 'case', 'self-report'})"
0.002942358800276928,"frozenset({'help', 'risk', 'slow', 'case', 'sooner'})"
0.0029535252473368023,"frozenset({'help', 'risk', 'spread', 'slow', 'case'})"
0.0028865265649775556,"frozenset({'help', 'risk', 'symptom', 'slow', 'case'})"
0.002942358800276928,"frozenset({'help', 'risk', 'spread', 'case', 'sooner'})"
0.0028865265649775556,"frozenset({'help', 'risk', 'symptom', 'case', 'sooner'})"
0.0028865265649775556,"frozenset({'help', 'risk', 'spread', 'symptom', 'case'})"
0.0029088594590973046,"frozenset({'help', 'slow', 'case', 'self-report', 'sooner'})"
0.0029088594590973046,"frozenset({'help', 'spread', 'slow', 'case', 'self-report'})"
0.0028865265649775556,"frozenset({'help', 'symptom', 'slow', 'case', 'self-report'})"
0.0029088594590973046,"frozenset({'help', 'spread', 'case', 'self-report', 'sooner'})"
0.0028865265649775556,"frozenset({'help', 'symptom', 'case', 'self-report', 'sooner'})"
0.0028865265649775556,"frozenset({'help', 'spread', 'symptom', 'case', 'self-report'})"
0.002942358800276928,"frozenset({'help', 'spread', 'slow', 'case', 'sooner'})"
0.0028865265649775556,"frozenset({'help', 'symptom', 'slow', 'case', 'sooner'})"
0.0028865265649775556,"frozenset({'help', 'spread', 'symptom', 'slow', 'case'})"
0.0028865265649775556,"frozenset({'help', 'spread', 'symptom', 'case', 'sooner'})"
0.0011948098354065703,"frozenset({'hour', 'last', 'india', 'posit', 'case'})"
0.0018145476472296045,"frozenset({'hour', 'report', 'last', 'india', 'case'})"
0.0013567233177747505,"frozenset({'hour', 'last', 'india', 'single-day', 'case'})"
0.0026296982826004424,"frozenset({'hour', 'spike', 'last', 'india', 'case'})"
0.0016972999531009224,"frozenset({'hour', 'talli', 'last', 'india', 'case'})"
0.0011333943765772607,"frozenset({'hour', 'total', 'last', 'india', 'case'})"
0.0010552292471581392,"frozenset({'hour', 'spike', 'india', 'posit', 'case'})"
0.0013511400942448131,"frozenset({'hour', 'spike', 'report', 'india', 'case'})"
0.0012059762824664449,"frozenset({'hour', 'talli', 'report', 'india', 'case'})"
0.0013567233177747505,"frozenset({'hour', 'spike', 'india', 'single-day', 'case'})"
0.0015353864707327422,"frozenset({'hour', 'spike', 'talli', 'india', 'case'})"
0.0012729749648256918,"frozenset({'hour', 'report', 'new', 'last', 'case'})"
0.0010217299059785158,"frozenset({'hour', 'last', 'single-day', 'posit', 'case'})"
0.0010775621412778883,"frozenset({'hour', 'spike', 'last', 'posit', 'case'})"
0.0012171427295263194,"frozenset({'hour', 'total', 'last', 'posit', 'case'})"
0.0013678897648346248,"frozenset({'hour', 'spike', 'report', 'last', 'case'})"
0.001300891082475378,"frozenset({'hour', 'talli', 'last', 'report', 'case'})"
0.0013790562118944994,"frozenset({'hour', 'spike', 'last', 'single-day', 'case'})"
0.0015130535766129933,"frozenset({'hour', 'spike', 'talli', 'last', 'case'})"
0.0010328963530383903,"frozenset({'hour', 'spike', 'single-day', 'posit', 'case'})"
0.0010831453648078254,"frozenset({'hour', 'spike', 'talli', 'report', 'case'})"
0.0029088594590973046,"frozenset({'risk', 'slow', 'case', 'identifi', 'self-report'})"
0.0029088594590973046,"frozenset({'risk', 'case', 'identifi', 'self-report', 'sooner'})"
0.0029088594590973046,"frozenset({'risk', 'spread', 'case', 'identifi', 'self-report'})"
0.0028865265649775556,"frozenset({'risk', 'symptom', 'case', 'identifi', 'self-report'})"
0.002942358800276928,"frozenset({'risk', 'slow', 'case', 'identifi', 'sooner'})"
0.0029535252473368023,"frozenset({'risk', 'spread', 'slow', 'case', 'identifi'})"
0.0028865265649775556,"frozenset({'risk', 'symptom', 'slow', 'case', 'identifi'})"
0.002942358800276928,"frozenset({'risk', 'spread', 'case', 'identifi', 'sooner'})"
0.0028865265649775556,"frozenset({'risk', 'symptom', 'case', 'identifi', 'sooner'})"
0.0028865265649775556,"frozenset({'risk', 'spread', 'symptom', 'case', 'identifi'})"
0.0029088594590973046,"frozenset({'slow', 'case', 'identifi', 'self-report', 'sooner'})"
0.0029088594590973046,"frozenset({'spread', 'slow', 'case', 'identifi', 'self-report'})"
0.0028865265649775556,"frozenset({'symptom', 'slow', 'case', 'identifi', 'self-report'})"
0.0029088594590973046,"frozenset({'spread', 'case', 'identifi', 'self-report', 'sooner'})"
0.0028865265649775556,"frozenset({'symptom', 'case', 'identifi', 'self-report', 'sooner'})"
0.0028865265649775556,"frozenset({'spread', 'symptom', 'case', 'identifi', 'self-report'})"
0.002942358800276928,"frozenset({'spread', 'slow', 'case', 'identifi', 'sooner'})"
0.0028865265649775556,"frozenset({'symptom', 'slow', 'case', 'identifi', 'sooner'})"
0.0028865265649775556,"frozenset({'spread', 'symptom', 'slow', 'case', 'identifi'})"
0.0028865265649775556,"frozenset({'spread', 'symptom', 'case', 'identifi', 'sooner'})"
0.0010328963530383903,"frozenset({'last', 'india', 'single-day', 'posit', 'case'})"
0.0010887285883377626,"frozenset({'spike', 'last', 'india', 'posit', 'case'})"
0.0016023851530919892,"frozenset({'spike', 'report', 'last', 'india', 'case'})"
0.0014404716707238092,"frozenset({'talli', 'last', 'report', 'india', 'case'})"
0.0016582173883913616,"frozenset({'spike', 'last', 'india', 'single-day', 'case'})"
0.0018089644236996673,"frozenset({'spike', 'talli', 'last', 'india', 'case'})"
0.0010608124706880766,"frozenset({'spike', 'india', 'single-day', 'posit', 'case'})"
0.0014460548942537464,"frozenset({'spike', 'talli', 'report', 'india', 'case'})"
0.0010775621412778883,"frozenset({'spike', 'last', 'single-day', 'posit', 'case'})"
0.0013288072001250643,"frozenset({'spike', 'talli', 'report', 'last', 'case'})"
0.0010217299059785158,"frozenset({'report', 'new', 'today', 'case', 'number'})"
0.0018647966589990397,"frozenset({'total', 'report', 'new', 'case', 'number'})"
0.0011054782589275745,"frozenset({'total', 'new', 'today', 'case', 'number'})"
0.0014795542354333697,"frozenset({'total', 'report', 'new', 'posit', 'case'})"
0.0010552292471581392,"frozenset({'total', 'report', 'new', 'case', 'take'})"
0.0014683877883734954,"frozenset({'total', 'report', 'new', 'today', 'case'})"
0.001211559505996382,"frozenset({'total', 'report', 'today', 'case', 'number'})"
0.0029088594590973046,"frozenset({'risk', 'slow', 'case', 'self-report', 'sooner'})"
0.0029088594590973046,"frozenset({'risk', 'spread', 'slow', 'case', 'self-report'})"
0.0028865265649775556,"frozenset({'risk', 'symptom', 'slow', 'case', 'self-report'})"
0.0029088594590973046,"frozenset({'risk', 'spread', 'case', 'self-report', 'sooner'})"
0.0028865265649775556,"frozenset({'risk', 'symptom', 'case', 'self-report', 'sooner'})"
0.0028865265649775556,"frozenset({'risk', 'spread', 'symptom', 'case', 'self-report'})"
0.002942358800276928,"frozenset({'risk', 'spread', 'slow', 'case', 'sooner'})"
0.0028865265649775556,"frozenset({'risk', 'symptom', 'slow', 'case', 'sooner'})"
0.0028865265649775556,"frozenset({'risk', 'spread', 'symptom', 'slow', 'case'})"
0.0028865265649775556,"frozenset({'risk', 'spread', 'symptom', 'case', 'sooner'})"
0.0029088594590973046,"frozenset({'spread', 'slow', 'case', 'self-report', 'sooner'})"
0.0028865265649775556,"frozenset({'symptom', 'slow', 'case', 'self-report', 'sooner'})"
0.0028865265649775556,"frozenset({'spread', 'symptom', 'slow', 'case', 'self-report'})"
0.0028865265649775556,"frozenset({'spread', 'symptom', 'case', 'self-report', 'sooner'})"
0.0028865265649775556,"frozenset({'spread', 'symptom', 'slow', 'case', 'sooner'})"
0.0011557272706970096,"frozenset({'type', 'need', 'plasma', 'compon', 'covid19'})"
0.0010887285883377626,"frozenset({'type', 'need', 'hospit', 'plasma', 'compon'})"
0.0010775621412778883,"frozenset({'total', 'report', 'new', 'confirm', 'death'})"
0.0010831453648078254,"frozenset({""i'll"", 'covid-19', 'copi', 'offici', 'deliv'})"
0.0010887285883377626,"frozenset({""i'll"", 'sign', 'covid-19', 'copi', 'deliv'})"
0.0010831453648078254,"frozenset({'sign', 'covid-19', 'copi', 'deliv', 'offici'})"
0.0010831453648078254,"frozenset({""i'll"", 'sign', 'covid-19', 'copi', 'offici'})"
0.0016135516001518637,"frozenset({""i'll"", 'sign', 'copi', 'offici', 'deliv'})"
0.0022053732943252114,"frozenset({'coronavirusupd', 'coronaviruspandem', 'coronavirus', 'death', 'covid19'})"
0.0034839314826808406,"frozenset({'coronavirusupd', 'gmt', 'coronaviruspandem', 'coronavirus', 'covid19'})"
0.0034839314826808406,"frozenset({'new', 'coronavirusupd', 'coronaviruspandem', 'coronavirus', 'covid19'})"
0.0022053732943252114,"frozenset({'gmt', 'coronaviruspandem', 'coronavirus', 'coronavirusupd', 'death'})"
0.0022053732943252114,"frozenset({'new', 'coronaviruspandem', 'coronavirus', 'coronavirusupd', 'death'})"
0.0034839314826808406,"frozenset({'new', 'gmt', 'coronaviruspandem', 'coronavirus', 'coronavirusupd'})"
0.0022053732943252114,"frozenset({'gmt', 'coronaviruspandem', 'coronavirus', 'covid19', 'death'})"
0.0022053732943252114,"frozenset({'new', 'coronaviruspandem', 'coronavirus', 'covid19', 'death'})"
0.0034839314826808406,"frozenset({'new', 'gmt', 'coronaviruspandem', 'coronavirus', 'covid19'})"
0.0022053732943252114,"frozenset({'new', 'gmt', 'coronaviruspandem', 'coronavirus', 'death'})"
0.0022053732943252114,"frozenset({'gmt', 'coronavirus', 'coronavirusupd', 'death', 'covid19'})"
0.002210956517855149,"frozenset({'new', 'coronavirus', 'coronavirusupd', 'death', 'covid19'})"
0.0034839314826808406,"frozenset({'new', 'gmt', 'coronavirus', 'coronavirusupd', 'covid19'})"
0.0022053732943252114,"frozenset({'new', 'gmt', 'coronavirus', 'coronavirusupd', 'death'})"
0.001161310494226947,"frozenset({'covid-19', 'edt', 'data', 'coronavirus', 'covid19'})"
0.001161310494226947,"frozenset({'new', 'covid-19', 'data', 'coronavirus', 'covid19'})"
0.001161310494226947,"frozenset({'new', 'covid-19', 'edt', 'coronavirus', 'covid19'})"
0.001161310494226947,"frozenset({'new', 'covid-19', 'edt', 'data', 'coronavirus'})"
0.001161310494226947,"frozenset({'new', 'edt', 'data', 'coronavirus', 'covid19'})"
0.0022053732943252114,"frozenset({'new', 'gmt', 'coronavirus', 'death', 'covid19'})"
0.0011780601648167586,"frozenset({'news', 'pandem', 'coronavirus', 'covid19', 'global'})"
0.0022053732943252114,"frozenset({'coronavirusupd', 'gmt', 'coronaviruspandem', 'death', 'covid19'})"
0.0022053732943252114,"frozenset({'new', 'coronavirusupd', 'coronaviruspandem', 'death', 'covid19'})"
0.0034839314826808406,"frozenset({'new', 'coronavirusupd', 'gmt', 'coronaviruspandem', 'covid19'})"
0.0022053732943252114,"frozenset({'new', 'gmt', 'coronaviruspandem', 'death', 'coronavirusupd'})"
0.0022053732943252114,"frozenset({'new', 'gmt', 'coronaviruspandem', 'death', 'covid19'})"
0.0022053732943252114,"frozenset({'new', 'gmt', 'death', 'coronavirusupd', 'covid19'})"
0.001161310494226947,"frozenset({'new', 'covid-19', 'edt', 'data', 'covid19'})"
0.0010831453648078254,"frozenset({""i'll"", 'sign', 'covid-19', 'deliv', 'offici'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'risk', 'covid19'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'even', 'covid19', 'self-report'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'even', 'slow', 'covid19'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'covid19', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'even', 'spread', 'covid19'})"
0.0028641936708578065,"frozenset({'daili', 'help', 'even', 'symptom', 'covid19'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'risk', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'covid19', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'slow', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'covid19', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'spread', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'symptom', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'risk', 'covid19', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'risk', 'slow', 'covid19'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'risk', 'covid19', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'risk', 'spread', 'covid19'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'risk', 'symptom', 'covid19'})"
0.0028697768943877437,"frozenset({'daili', 'even', 'slow', 'covid19', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'covid19', 'self-report', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'even', 'spread', 'covid19', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'symptom', 'covid19', 'self-report'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'slow', 'covid19', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'even', 'spread', 'slow', 'covid19'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'symptom', 'slow', 'covid19'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'spread', 'covid19', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'symptom', 'covid19', 'sooner'})"
0.0028641936708578065,"frozenset({'daili', 'even', 'spread', 'symptom', 'covid19'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'risk', 'covid19', 'identifi'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'covid19', 'identifi', 'self-report'})"
0.002875360117917681,"frozenset({'daili', 'help', 'slow', 'covid19', 'identifi'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'covid19', 'identifi', 'sooner'})"
0.002875360117917681,"frozenset({'daili', 'help', 'spread', 'covid19', 'identifi'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'symptom', 'covid19', 'identifi'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'risk', 'covid19', 'self-report'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'risk', 'slow', 'covid19'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'risk', 'covid19', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'risk', 'spread', 'covid19'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'risk', 'symptom', 'covid19'})"
0.0028809433414476184,"frozenset({'daili', 'help', 'slow', 'covid19', 'self-report'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'covid19', 'self-report', 'sooner'})"
0.0028809433414476184,"frozenset({'daili', 'help', 'spread', 'covid19', 'self-report'})"
0.002875360117917681,"frozenset({'daili', 'help', 'symptom', 'covid19', 'self-report'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'slow', 'covid19', 'sooner'})"
0.002903276235567367,"frozenset({'daili', 'help', 'spread', 'slow', 'covid19'})"
0.002875360117917681,"frozenset({'daili', 'help', 'symptom', 'slow', 'covid19'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'spread', 'covid19', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'help', 'symptom', 'covid19', 'sooner'})"
0.002875360117917681,"frozenset({'daili', 'help', 'spread', 'symptom', 'covid19'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'covid19', 'identifi', 'self-report'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'slow', 'covid19', 'identifi'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'covid19', 'identifi', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'spread', 'covid19', 'identifi'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'symptom', 'covid19', 'identifi'})"
0.0028697768943877437,"frozenset({'daili', 'slow', 'covid19', 'identifi', 'self-report'})"
0.0028697768943877437,"frozenset({'daili', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'spread', 'covid19', 'identifi', 'self-report'})"
0.0028697768943877437,"frozenset({'daili', 'symptom', 'covid19', 'identifi', 'self-report'})"
0.0028697768943877437,"frozenset({'daili', 'slow', 'covid19', 'identifi', 'sooner'})"
0.002875360117917681,"frozenset({'daili', 'spread', 'slow', 'covid19', 'identifi'})"
0.0028697768943877437,"frozenset({'daili', 'symptom', 'slow', 'covid19', 'identifi'})"
0.0028697768943877437,"frozenset({'daili', 'spread', 'covid19', 'identifi', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'symptom', 'covid19', 'identifi', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'spread', 'symptom', 'covid19', 'identifi'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'slow', 'covid19', 'self-report'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'covid19', 'self-report', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'spread', 'covid19', 'self-report'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'symptom', 'covid19', 'self-report'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'slow', 'covid19', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'spread', 'slow', 'covid19'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'symptom', 'slow', 'covid19'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'spread', 'covid19', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'symptom', 'covid19', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'risk', 'spread', 'symptom', 'covid19'})"
0.0028697768943877437,"frozenset({'daili', 'slow', 'covid19', 'self-report', 'sooner'})"
0.0028809433414476184,"frozenset({'daili', 'spread', 'slow', 'covid19', 'self-report'})"
0.002875360117917681,"frozenset({'daili', 'symptom', 'slow', 'covid19', 'self-report'})"
0.0028697768943877437,"frozenset({'daili', 'spread', 'covid19', 'self-report', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'symptom', 'covid19', 'self-report', 'sooner'})"
0.002875360117917681,"frozenset({'daili', 'spread', 'symptom', 'covid19', 'self-report'})"
0.0028697768943877437,"frozenset({'daili', 'spread', 'slow', 'covid19', 'sooner'})"
0.0028697768943877437,"frozenset({'daili', 'symptom', 'slow', 'covid19', 'sooner'})"
0.002875360117917681,"frozenset({'daili', 'spread', 'symptom', 'slow', 'covid19'})"
0.0028697768943877437,"frozenset({'daili', 'spread', 'symptom', 'covid19', 'sooner'})"
0.001071978917747951,"frozenset({'realdonaldtrump', 'die', 'death', 'watch', 'covid19'})"
0.0010775621412778883,"frozenset({'realdonaldtrump', 'die', 'worldwid', 'death', 'covid19'})"
0.0010663956942180137,"frozenset({'die', 'worldwid', 'death', 'watch', 'covid19'})"
0.0028865265649775556,"frozenset({'hour', 'last', 'india', 'death', 'covid19'})"
0.001071978917747951,"frozenset({'hour', 'india', 'posit', 'death', 'covid19'})"
0.0015409696942626796,"frozenset({'hour', 'report', 'india', 'death', 'covid19'})"
0.001233892400116131,"frozenset({'hour', 'india', 'single-day', 'death', 'covid19'})"
0.0024789512472921365,"frozenset({'hour', 'spike', 'india', 'death', 'covid19'})"
0.0016358844942716126,"frozenset({'hour', 'talli', 'india', 'death', 'covid19'})"
0.0010608124706880766,"frozenset({'hour', 'new', 'last', 'death', 'covid19'})"
0.0012618085177658173,"frozenset({'hour', 'last', 'posit', 'death', 'covid19'})"
0.0019150456707684748,"frozenset({'hour', 'report', 'last', 'death', 'covid19'})"
0.00125622529423588,"frozenset({'hour', 'last', 'single-day', 'death', 'covid19'})"
0.0024789512472921365,"frozenset({'hour', 'spike', 'last', 'death', 'covid19'})"
0.00164146771780155,"frozenset({'hour', 'talli', 'last', 'death', 'covid19'})"
0.0012506420707059428,"frozenset({'hour', 'total', 'last', 'death', 'covid19'})"
0.001278558188355629,"frozenset({'hour', 'spike', 'report', 'death', 'covid19'})"
0.001166893717756884,"frozenset({'hour', 'talli', 'report', 'death', 'covid19'})"
0.0012506420707059428,"frozenset({'hour', 'spike', 'single-day', 'death', 'covid19'})"
0.001507470353083056,"frozenset({'hour', 'spike', 'talli', 'death', 'covid19'})"
0.001071978917747951,"frozenset({'last', 'india', 'posit', 'death', 'covid19'})"
0.0015577193648524913,"frozenset({'report', 'last', 'india', 'death', 'covid19'})"
0.00125622529423588,"frozenset({'last', 'india', 'single-day', 'death', 'covid19'})"
0.002529200259061572,"frozenset({'spike', 'last', 'india', 'death', 'covid19'})"
0.0017028831766308595,"frozenset({'talli', 'last', 'india', 'death', 'covid19'})"
0.001323223976595127,"frozenset({'spike', 'report', 'india', 'death', 'covid19'})"
0.0012283091765861937,"frozenset({'talli', 'report', 'india', 'death', 'covid19'})"
0.0014069723295441856,"frozenset({'spike', 'india', 'single-day', 'death', 'covid19'})"
0.0016358844942716126,"frozenset({'spike', 'talli', 'india', 'death', 'covid19'})"
0.0010049802353887041,"frozenset({'spike', 'last', 'posit', 'death', 'covid19'})"
0.0012897246354155035,"frozenset({'spike', 'report', 'last', 'death', 'covid19'})"
0.0011836433883466958,"frozenset({'talli', 'last', 'report', 'death', 'covid19'})"
0.0012897246354155035,"frozenset({'spike', 'last', 'single-day', 'death', 'covid19'})"
0.0015465529177926167,"frozenset({'spike', 'talli', 'last', 'death', 'covid19'})"
0.001027313129508453,"frozenset({'report', 'new', 'number', 'death', 'covid19'})"
0.0011501440471670724,"frozenset({'total', 'new', 'number', 'death', 'covid19'})"
0.0010663956942180137,"frozenset({'report', 'new', 'today', 'death', 'covid19'})"
0.0016247180472117382,"frozenset({'total', 'report', 'new', 'death', 'covid19'})"
0.0012897246354155035,"frozenset({'total', 'report', 'number', 'death', 'covid19'})"
0.0010663956942180137,"frozenset({'realdonaldtrump', 'worldwid', 'watch', 'death', 'covid19'})"
0.0011222279295173862,"frozenset({'spike', 'talli', 'report', 'death', 'covid19'})"
0.0010663956942180137,"frozenset({'total', 'report', 'today', 'death', 'covid19'})"
0.0010663956942180137,"frozenset({'realdonaldtrump', 'die', 'worldwid', 'watch', 'covid19'})"
0.0028641936708578065,"frozenset({'help', 'even', 'risk', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'help', 'even', 'covid19', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'help', 'even', 'slow', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'help', 'even', 'covid19', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'help', 'even', 'spread', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'help', 'even', 'symptom', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'help', 'even', 'risk', 'covid19', 'self-report'})"
0.0028641936708578065,"frozenset({'help', 'even', 'risk', 'slow', 'covid19'})"
0.0028641936708578065,"frozenset({'help', 'even', 'risk', 'covid19', 'sooner'})"
0.0028641936708578065,"frozenset({'help', 'even', 'risk', 'spread', 'covid19'})"
0.0028641936708578065,"frozenset({'help', 'even', 'risk', 'symptom', 'covid19'})"
0.0028697768943877437,"frozenset({'help', 'even', 'slow', 'covid19', 'self-report'})"
0.0028641936708578065,"frozenset({'help', 'even', 'covid19', 'self-report', 'sooner'})"
0.0028697768943877437,"frozenset({'help', 'even', 'spread', 'covid19', 'self-report'})"
0.0028641936708578065,"frozenset({'help', 'even', 'symptom', 'covid19', 'self-report'})"
0.0028641936708578065,"frozenset({'help', 'even', 'slow', 'covid19', 'sooner'})"
0.0028697768943877437,"frozenset({'help', 'even', 'spread', 'slow', 'covid19'})"
0.0028641936708578065,"frozenset({'help', 'even', 'symptom', 'slow', 'covid19'})"
0.0028641936708578065,"frozenset({'help', 'even', 'spread', 'covid19', 'sooner'})"
0.0028641936708578065,"frozenset({'help', 'even', 'symptom', 'covid19', 'sooner'})"
0.0028697768943877437,"frozenset({'help', 'even', 'spread', 'symptom', 'covid19'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'covid19', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'slow', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'covid19', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'spread', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'symptom', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'even', 'slow', 'covid19', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'even', 'covid19', 'identifi', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'even', 'spread', 'covid19', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'even', 'symptom', 'covid19', 'identifi', 'self-report'})"
0.0028641936708578065,"frozenset({'even', 'slow', 'covid19', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'even', 'spread', 'slow', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'even', 'symptom', 'slow', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'even', 'spread', 'covid19', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'even', 'symptom', 'covid19', 'identifi', 'sooner'})"
0.0028641936708578065,"frozenset({'even', 'spread', 'symptom', 'covid19', 'identifi'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'slow', 'covid19', 'self-report'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'covid19', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'spread', 'covid19', 'self-report'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'symptom', 'covid19', 'self-report'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'slow', 'covid19', 'sooner'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'spread', 'slow', 'covid19'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'symptom', 'slow', 'covid19'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'spread', 'covid19', 'sooner'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'symptom', 'covid19', 'sooner'})"
0.0028641936708578065,"frozenset({'even', 'risk', 'spread', 'symptom', 'covid19'})"
0.0028641936708578065,"frozenset({'even', 'slow', 'covid19', 'self-report', 'sooner'})"
0.0028697768943877437,"frozenset({'even', 'spread', 'slow', 'covid19', 'self-report'})"
0.0028641936708578065,"frozenset({'even', 'symptom', 'slow', 'covid19', 'self-report'})"
0.0028641936708578065,"frozenset({'even', 'spread', 'covid19', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'even', 'symptom', 'covid19', 'self-report', 'sooner'})"
0.0028641936708578065,"frozenset({'even', 'spread', 'symptom', 'covid19', 'self-report'})"
0.0028641936708578065,"frozenset({'even', 'spread', 'slow', 'covid19', 'sooner'})"
0.0028641936708578065,"frozenset({'even', 'symptom', 'slow', 'covid19', 'sooner'})"
0.0028641936708578065,"frozenset({'even', 'spread', 'symptom', 'slow', 'covid19'})"
0.0028641936708578065,"frozenset({'even', 'spread', 'symptom', 'covid19', 'sooner'})"
0.0029088594590973046,"frozenset({'help', 'risk', 'covid19', 'identifi', 'self-report'})"
0.0029591084708667395,"frozenset({'help', 'risk', 'slow', 'covid19', 'identifi'})"
0.002942358800276928,"frozenset({'help', 'risk', 'covid19', 'identifi', 'sooner'})"
0.002964691694396677,"frozenset({'help', 'risk', 'spread', 'covid19', 'identifi'})"
